71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,0,1,71,71,71,71,71
71,71,71,71,71,71,71,12,13,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,7,8,9
71,71,71,71,71,71,71,71,71,71,71,19,20,21
71,71,71,71,71,71,71,71,71,71,71,31,32,33
71,71,71,71,71,71,71,71,71,71,71,43,44,45
71,71,71,71,71,71,71,71,71,71,71,55,56,57
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,3,4,5,6,71,71,71,71,71,71,71,71
71,71,15,16,17,18,71,71,71,71,71,71,71,71
71,71,27,28,29,30,71,71,71,71,71,71,71,71
71,71,39,40,41,42,24,25,26,71,71,71,71,71
71,71,51,52,53,54,36,37,38,71,71,71,71,71
71,71,63,64,65,66,48,49,50,71,71,71,71,71
71,71,71,71,71,71,60,61,62,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
0,1,71,71,71,71,71,71,71,71,71,71,71,71
12,13,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,24,25,26,71,71,71,71,71,71,71,71,71
71,71,36,37,38,71,71,71,71,71,71,71,71,71
71,71,48,49,50,71,71,71,71,71,71,71,71,71
71,71,60,61,62,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,0,1,71,71,71,71,71,71,71
71,71,71,71,71,12,13,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,24,25,26,71,71,71,71,71,71
71,71,71,71,71,36,37,38,71,71,71,71,71,71
71,71,71,71,71,48,49,50,71,71,71,71,71,71
71,71,71,71,71,60,61,62,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,3,4,5,6,71,71,71
71,71,71,71,71,71,71,15,16,17,18,71,71,71
71,71,71,71,71,71,71,27,28,29,30,71,71,71
71,71,71,71,71,71,71,39,40,41,42,71,71,71
71,71,71,71,71,71,71,51,52,53,54,71,71,71
71,71,71,71,71,71,71,63,64,65,66,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,0,1,71,71,71,71,71,71,71
71,71,71,71,71,12,13,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,24,25,26,71,71,71,71,71,71,71,71
71,71,71,36,37,38,71,71,71,71,71,71,71,71
71,71,71,48,49,50,71,71,71,71,71,71,71,71
71,71,71,60,61,62,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,3,4,5,6,71,71,71,71,71,71,71,71
71,71,15,16,17,18,71,71,71,71,71,71,71,71
71,71,27,28,29,30,71,71,71,71,71,71,71,71
71,71,39,40,41,42,71,71,71,71,71,71,71,71
71,71,51,52,53,54,71,71,71,71,71,71,71,71
71,71,63,64,65,66,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
71,71,71,71,71,24,25,26,71,71,71,71,71,71
71,71,0,1,71,36,37,38,71,71,71,71,71,71
71,71,12,13,71,48,49,50,71,71,71,71,71,71
71,71,71,71,71,60,61,62,71,71,71,71,71,71
71,71,71,71,71,71,71,71,71,71,71,71,71,71
